sim,battery_power,gen,ram,px_width,px_height,price,speed,cores,bluetooth,wifi,speed_ord,cores_ord,sim_ord,bluetooth_bin,gen_2,gen_3,gen_4,cores_dual,cores_hepta,cores_hexa,cores_octa,cores_penta,cores_quad,cores_single,cores_triple,screen_LCD,screen_Touch,wifi_a,wifi_b,wifi_g,wifi_n,wifi_none,sim_Dual,sim_Single
Single,1930,2,1783,1920,1901,915.13,medium,octa,Yes,n,2,8,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
Dual,860,4,2832,1581,1573,925.36,medium,triple,Yes,a,2,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
Single,1268,4,931,912,360,916.18,high,hexa,Yes,none,3,6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,999,4,1344,745,20,827.84,medium,quad,Yes,none,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Single,622,4,3916,511,98,1263.05,low,dual,No,g,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Single,1250,2,1882,1011,703,752.2,medium,hepta,Yes,none,2,7,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Single,763,4,2865,1278,273,910.64,low,penta,Yes,b,1,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Single,1100,3,757,1344,919,551.64,medium,octa,Yes,b,2,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Dual,815,3,3469,1291,982,918.2,medium,hexa,No,a,2,6,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Dual,618,4,2399,896,879,738.85,low,triple,Yes,b,1,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
Dual,553,4,3300,1892,1287,863.28,medium,dual,Yes,none,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,673,3,2719,1247,1109,867.64,medium,dual,Yes,g,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Dual,563,3,3012,684,211,605.94,medium,hepta,No,none,2,7,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1590,4,2836,1109,1058,1007.15,medium,quad,No,none,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Dual,1031,4,2385,1247,532,1123.3,medium,dual,Yes,none,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,909,3,594,773,290,663.88,low,triple,Yes,a,1,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
Single,1880,4,2968,1019,890,1380.47,low,quad,No,none,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
Dual,1479,4,3762,645,327,885.5,medium,hexa,Yes,none,2,6,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1271,2,892,1788,1260,655.3,medium,single,No,none,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Single,709,4,467,1422,570,640.23,medium,octa,No,b,2,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Single,1744,4,345,1558,621,795.13,high,single,No,none,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Single,1314,4,3033,1858,328,1241.4,medium,hepta,Yes,a,2,7,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Single,1136,4,2110,1767,1307,1022.45,low,hexa,No,g,1,6,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Single,1039,2,3105,618,497,851.55,high,octa,Yes,a,3,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Single,1300,3,874,1037,219,645.68,low,hexa,Yes,none,1,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,732,4,3681,1554,1163,1180.15,high,hepta,Yes,a,3,7,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Dual,511,4,3865,759,24,980.65,low,dual,No,b,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Dual,1092,2,737,571,468,427.39,low,triple,Yes,none,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
Dual,921,4,3153,1469,1272,1413.82,medium,hepta,Yes,none,2,7,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Single,1030,4,2800,551,503,988.16,low,single,Yes,n,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
Dual,1130,3,315,1579,1495,655.29,medium,single,No,none,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Dual,1299,2,1412,1838,1333,665.16,high,octa,No,a,3,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
Dual,1009,4,2286,1841,267,968.66,high,hepta,Yes,none,3,7,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1735,3,2392,876,149,597.06,medium,dual,No,b,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Dual,1129,3,1857,1079,1070,772.66,high,dual,Yes,a,3,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Single,708,3,1419,620,206,745.15,medium,hepta,No,g,2,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Single,894,4,3305,747,158,824.0,low,dual,No,none,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Single,530,2,959,1012,48,394.67,high,hexa,No,none,3,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,1481,3,2635,522,249,852.13,medium,triple,Yes,g,2,3,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
Dual,1068,4,1754,1499,935,819.62,high,penta,No,g,3,5,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
Single,1487,4,2563,768,140,909.6,low,triple,No,none,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
Dual,1524,4,1936,740,184,990.2,high,quad,No,n,3,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Dual,1093,4,1869,807,238,953.2,medium,octa,No,n,2,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
Dual,1816,2,3637,1089,800,1308.92,medium,penta,Yes,b,2,5,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Single,627,2,896,507,211,462.44,medium,triple,No,none,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
Single,989,4,2349,804,670,932.7,low,triple,Yes,g,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
Single,1895,4,774,1335,725,1007.67,low,single,No,none,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Dual,805,4,3397,1544,81,862.19,medium,triple,Yes,none,2,3,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
Single,713,4,485,1378,1211,800.67,medium,octa,Yes,n,2,8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
Single,864,4,3964,1378,1362,1243.17,high,quad,No,none,3,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
Single,1177,3,1887,1923,945,943.85,low,quad,No,a,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
Single,582,2,2977,1702,1043,750.87,low,triple,No,b,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
Dual,1898,4,2114,739,444,1164.1,medium,hepta,No,a,2,7,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Dual,1158,4,1542,1796,311,747.92,low,dual,No,n,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Single,1451,4,3038,1456,812,1040.58,low,octa,Yes,a,1,8,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Single,1820,2,2481,1884,202,890.4,medium,hepta,Yes,none,2,7,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,984,4,841,707,531,744.5,low,triple,No,none,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
Dual,580,3,3565,898,404,524.67,medium,quad,Yes,a,2,4,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
Single,1263,3,1958,1609,954,865.13,medium,hexa,Yes,a,2,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Single,1237,3,2454,603,274,641.54,low,octa,No,a,1,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Single,514,4,3392,1723,956,1020.58,medium,single,Yes,b,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
Single,1515,4,262,1593,1438,1046.79,high,triple,No,none,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
Dual,721,4,530,1988,1446,823.99,low,quad,No,a,1,4,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
Dual,603,2,3703,1057,692,1063.16,high,triple,Yes,b,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
Single,1426,4,2562,1032,777,1001.89,high,single,Yes,none,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Dual,1820,4,574,1951,1157,967.67,medium,single,Yes,none,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Single,1215,2,2632,1473,454,756.94,medium,quad,No,a,2,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
Dual,697,4,259,1477,478,646.85,high,dual,No,b,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Dual,717,2,688,1106,217,410.33,low,single,Yes,none,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Dual,1348,2,2554,741,468,528.15,medium,hexa,Yes,none,2,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1164,2,3859,1656,1107,1249.17,high,single,Yes,none,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Single,578,4,2977,1134,626,1257.76,low,penta,Yes,b,1,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Dual,1971,3,571,922,485,900.59,low,hepta,Yes,none,1,7,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1794,4,402,627,43,681.88,low,hepta,Yes,b,1,7,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Single,1558,4,878,1385,322,854.73,high,penta,Yes,n,3,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
Single,1597,4,2130,1145,880,1176.17,low,single,Yes,none,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Single,1240,2,3260,1756,1511,932.13,medium,dual,No,n,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Dual,1994,4,454,711,667,679.09,low,octa,Yes,none,1,8,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Single,1221,4,2638,1899,765,1177.58,high,hepta,No,g,3,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Dual,989,4,2819,679,614,802.19,medium,octa,Yes,g,2,8,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
Single,1180,4,1464,1252,925,831.14,medium,quad,Yes,b,2,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
Single,718,3,1824,1387,1185,668.53,high,hexa,No,none,3,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,1670,3,876,1886,1706,965.66,medium,octa,Yes,none,2,8,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Single,534,4,2706,1477,347,801.36,high,hepta,Yes,none,3,7,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,1566,3,659,1930,1603,777.09,low,dual,Yes,a,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Single,1935,4,455,860,806,941.12,low,penta,No,g,1,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
Dual,504,3,2378,1539,1207,687.2,high,dual,Yes,none,3,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,913,4,2278,1144,431,906.77,medium,single,No,none,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Dual,1317,2,3436,613,179,959.56,medium,penta,No,g,2,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
Single,917,4,3424,909,423,877.62,low,hexa,Yes,none,1,6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,712,3,401,1743,1131,630.46,high,hexa,No,a,3,6,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Single,1083,3,681,1469,925,594.57,medium,dual,No,a,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Single,1039,4,3212,544,62,1107.42,low,hexa,No,n,1,6,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Single,1747,3,3105,873,800,1001.03,low,hexa,No,none,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1449,2,2036,947,211,601.72,low,hexa,Yes,none,1,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1872,3,3153,1389,81,1151.95,low,hepta,Yes,none,1,7,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1796,2,1642,798,667,561.51,medium,quad,No,b,2,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
Single,1097,3,509,519,405,547.08,medium,single,No,none,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Dual,1562,4,3465,1676,678,1194.86,low,octa,No,none,1,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Single,1433,4,3900,1651,1619,1243.95,high,hepta,Yes,g,3,7,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Single,740,2,1105,1147,935,575.96,medium,single,No,a,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
Single,676,4,2064,1011,864,910.27,medium,single,No,none,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Dual,503,4,3117,1688,1495,1093.3,medium,single,Yes,a,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
Single,1020,4,1142,1613,870,801.85,medium,triple,No,n,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
Dual,896,4,1060,1469,1379,784.12,medium,single,No,a,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
Single,1824,4,2381,1738,1055,1261.69,low,dual,Yes,none,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1512,4,3366,1838,220,1266.22,low,triple,No,b,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
Single,1053,2,1339,1261,419,557.82,high,hexa,No,b,3,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Dual,1944,4,2560,1362,1111,1060.99,medium,quad,Yes,none,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Dual,1174,4,285,1461,1097,754.97,low,dual,No,b,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Dual,627,4,2476,819,447,952.61,medium,hepta,Yes,none,2,7,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,1602,4,1862,1062,273,921.81,high,single,No,n,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
Dual,1733,4,3488,997,590,1135.94,medium,single,Yes,n,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Dual,586,4,3178,598,116,984.75,medium,octa,No,b,2,8,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
Single,1528,3,733,564,306,523.2,high,octa,No,none,3,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Single,875,2,756,1316,300,418.44,low,hepta,No,none,1,7,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Single,1602,2,3622,1746,1259,904.17,low,single,No,a,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
Single,1426,4,1277,1694,1573,1087.09,medium,penta,No,none,2,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
Single,1370,4,3703,1783,1392,1317.28,medium,hexa,No,none,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Single,609,4,1905,1524,113,727.16,low,hexa,Yes,b,1,6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Dual,840,4,2636,1728,526,639.43,medium,hexa,No,none,2,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Single,991,4,2014,1678,1209,1064.87,medium,penta,No,none,2,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
Single,1724,4,3056,828,655,1044.11,medium,dual,Yes,none,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Single,584,4,465,1622,1123,628.74,medium,triple,Yes,none,2,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
Dual,860,4,3869,979,692,1065.07,medium,hexa,Yes,b,2,6,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Dual,1541,4,1108,1052,796,762.49,high,penta,Yes,n,3,5,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
Dual,615,3,1906,1958,1021,784.12,low,penta,Yes,none,1,5,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Dual,912,4,851,1310,995,731.64,high,quad,Yes,b,3,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
Single,1278,4,3142,1504,1244,1477.93,medium,hepta,Yes,n,2,7,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Single,1365,4,1300,970,293,891.77,low,quad,No,g,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Single,1702,2,1430,1931,1240,770.74,medium,penta,No,none,2,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
Single,589,4,362,1858,759,696.92,low,octa,Yes,a,1,8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Dual,1347,3,2456,1528,398,698.54,medium,single,No,g,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
Single,1644,4,2360,791,358,1298.44,high,octa,No,none,3,8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,956,3,3700,1614,403,1091.04,medium,hepta,No,none,2,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1089,3,2620,1409,211,837.43,medium,hepta,No,none,2,7,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,871,3,437,1437,194,543.82,low,triple,No,none,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
Single,664,4,3774,1472,1076,1430.94,medium,dual,No,none,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Single,1874,2,1218,1418,1238,759.81,low,dual,Yes,none,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Single,1928,3,696,1004,229,796.33,high,penta,No,b,3,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Dual,888,4,3407,1683,327,1411.21,high,dual,No,none,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1077,3,3902,1892,135,986.79,medium,hepta,Yes,none,2,7,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1023,4,2086,1744,5,651.41,high,octa,Yes,b,3,8,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
Single,1426,4,1356,1163,715,820.11,low,triple,Yes,b,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
Dual,831,4,1704,621,511,785.6,medium,penta,No,g,2,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
Dual,1496,4,3571,1383,549,1199.38,medium,triple,Yes,n,2,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
Single,1433,4,2132,784,420,549.03,high,penta,Yes,a,3,5,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
Dual,1095,4,3209,1066,838,1005.02,high,quad,Yes,n,3,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Dual,643,4,2096,1400,314,997.67,low,single,Yes,none,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
Single,1142,4,1273,1766,739,909.26,medium,quad,Yes,none,2,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
Dual,730,4,3623,846,62,897.21,low,penta,Yes,none,1,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Single,1901,4,368,1662,3,803.38,low,dual,Yes,none,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1510,3,854,1520,963,727.44,low,triple,No,n,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
Single,1924,4,3646,1923,1438,1726.87,high,hexa,No,g,3,6,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Dual,1825,4,3130,1773,1621,1095.75,medium,quad,No,g,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Dual,1275,4,3784,501,19,1103.48,low,single,Yes,none,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Single,987,3,3885,1274,887,1298.72,high,hepta,Yes,none,3,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Single,1538,4,1494,986,567,714.64,high,hepta,Yes,b,3,7,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Single,1965,4,2973,676,584,1117.24,low,penta,Yes,a,1,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
Single,808,2,1471,974,496,737.4,medium,hexa,No,none,2,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Single,712,3,2001,1309,1245,668.57,low,dual,No,b,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Dual,1507,4,1486,888,682,892.11,low,penta,Yes,none,1,5,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Single,912,2,1321,794,724,458.04,low,triple,No,b,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
Single,769,2,1877,1454,1384,591.52,medium,octa,Yes,b,2,8,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
Single,948,3,3499,1654,257,1109.96,high,penta,No,a,3,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
Dual,507,4,2124,1084,17,671.58,medium,single,Yes,none,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Dual,1384,3,1221,1210,983,763.29,high,triple,Yes,a,3,3,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
Single,1766,2,2316,1306,439,807.89,medium,octa,Yes,g,2,8,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
Dual,1407,4,1068,1206,925,1016.84,medium,quad,No,none,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Dual,614,4,1930,603,409,768.81,high,quad,No,a,3,4,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
Single,1972,3,1316,952,293,637.7,high,hepta,No,none,3,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,1039,3,1742,1878,384,888.61,low,octa,No,none,1,8,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,511,4,3265,1285,149,753.02,high,octa,Yes,none,3,8,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,1811,4,2700,568,447,1116.55,high,quad,Yes,n,3,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Single,1159,2,2115,1206,717,705.41,medium,quad,No,none,2,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
